id,host_id,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location
21272761,56966766,3,Santa Maria Maior,Lisboa,38.717620,-9.136620,Entire rental unit,Entire home/apt,4,1,1,1,73,2,178,4.89,4.94,4.81,4.88
21277472,153511855,1,So Vicente,Lisboa,38.714470,-9.130780,Private room in serviced apartment,Private room,1,1,2,1,30,1,113,4.87,4.9,4.88,4.92
21285581,119085486,1,Estrela,Lisboa,38.707090,-9.161830,Entire rental unit,Entire home/apt,2,1,1,1,60,2,184,4.82,4.92,4.93,4.66
21287594,126889856,1,Alcntara,Lisboa,38.698680,-9.190880,Entire rental unit,Entire home/apt,6,1,2,3,50,2,11,4.56,4.33,4.33,4.78
21290614,38254053,2,Santa Maria Maior,Lisboa,38.715330,-9.136850,Entire rental unit,Entire home/apt,2,1,1,2,59,7,205,4.95,4.97,4.98,4.9
21300426,5876189,1,Santa Maria Maior,Lisboa,38.713600,-9.127970,Entire rental unit,Entire home/apt,6,1,2,3,65,2,66,4.59,4.74,4.56,4.82
21304279,2720064,2,Misericrdia,Lisboa,38.709780,-9.152160,Entire condominium (condo),Entire home/apt,2,1,1,1,83,3,6,4.33,4.67,4.5,4.83
21304870,154184719,1,So Vicente,Lisboa,38.719330,-9.129090,Entire rental unit,Entire home/apt,4,1,2,2,68,3,53,4.91,4.96,4.92,4.89
21307470,3433772,11,Misericrdia,Lisboa,38.709200,-9.145670,Entire rental unit,Entire home/apt,4,2,2,3,81,3,72,4.64,4.71,4.78,4.92
21311221,31206149,3,Santa Maria Maior,Lisboa,38.712620,-9.130360,Entire rental unit,Entire home/apt,1,1,1,1,55,1,33,4.31,4.31,4.41,4.72
21317940,4694958,42,Santa Maria Maior,Lisboa,38.718320,-9.134330,Private room in rental unit,Private room,2,1,1,1,55,1,2,4.5,4.5,5,5
21319123,288645011,20,Parque das Naes,Lisboa,38.761420,-9.097940,Entire rental unit,Entire home/apt,6,2,3,6,111,3,27,4.59,4.67,4.41,4.93
21321597,153875170,2,Alcntara,Lisboa,38.701480,-9.182200,Entire rental unit,Entire home/apt,4,1,2,2,99,2,4,4.75,5,5,4.5
21338668,154027172,36,Carvoeira,Mafra,38.942290,-9.384840,Entire residential home,Entire home/apt,5,1,2,4,57,28,2,4.5,4.5,4,5
21338674,154027172,36,Ribamar,Lourinh,39.210940,-9.332850,Entire residential home,Entire home/apt,6,2,3,4,142,28,1,4,5,5,5
21354010,154548879,1,Alcabideche,Cascais,38.711520,-9.414410,Entire rental unit,Entire home/apt,7,2,3,5,139,3,13,5,5,5,4.62
21355876,134515502,3,Ericeira,Mafra,38.961510,-9.414800,Entire rental unit,Entire home/apt,4,1,2,4,125,3,5,4.6,5,4.8,5
21364065,132323976,4,Arroios,Lisboa,38.720260,-9.137220,Entire residential home,Entire home/apt,8,3,3,5,220,2,1,5,5,5,5
21367617,46640843,4,Misericrdia,Lisboa,38.707760,-9.145370,Entire rental unit,Entire home/apt,2,1,1,1,115,2,92,4.89,4.96,4.96,4.96
21368051,154726599,1,Arroios,Lisboa,38.723130,-9.134380,Entire rental unit,Entire home/apt,2,1,1,4,50,2,102,4.7,4.82,4.77,4.81
21368158,63744544,5,Alvalade,Lisboa,38.746490,-9.147460,Private room in rental unit,Private room,2,2,1,1,32,2,40,4.68,4.85,4.75,4.53
21378381,154829185,11,Abrigada e Cabanas de Torres,Alenquer,39.166110,-9.053060,Entire villa,Entire home/apt,6,2,4,3,75,2,1,4,4,5,5
21380541,132619929,1,Santa Maria Maior,Lisboa,38.714040,-9.134860,Private room in rental unit,Private room,2,1,1,2,19,1,82,4.5,4.51,4.34,4.77
21388662,151917202,4,Misericrdia,Lisboa,38.712590,-9.143700,Entire rental unit,Entire home/apt,6,1,2,4,83,3,193,4.89,4.94,4.99,4.88
21388802,22192546,69,Santo Antnio,Lisboa,38.726510,-9.143480,Entire rental unit,Entire home/apt,6,2,2,3,78,2,36,4.53,4.81,4.64,4.47
21388804,51535314,3,Santa Maria Maior,Lisboa,38.710980,-9.128900,Entire rental unit,Entire home/apt,4,1,1,1,60,2,23,4.96,4.96,4.83,5
21393316,21979132,2,Areeiro,Lisboa,38.745010,-9.140080,Private room in rental unit,Private room,2,2,1,1,200,2,110,4.95,4.97,4.94,4.77
21396091,105540604,20,Santa Maria Maior,Lisboa,38.712660,-9.137810,Entire rental unit,Entire home/apt,6,2,2,2,350,2,15,5,4.93,4.86,5
21396883,155003421,1,Cascais e Estoril,Cascais,38.706150,-9.406760,Entire rental unit,Entire home/apt,4,1,0,4,45,2,58,4.77,4.72,4.83,4.91
21396961,2742343,2,Santo Antnio,Lisboa,38.716070,-9.151510,Entire rental unit,Entire home/apt,4,1,2,3,90,3,32,4.94,4.97,4.84,4.94
21403165,10445805,3,Cascais e Estoril,Cascais,38.703470,-9.396760,Entire rental unit,Entire home/apt,3,1,0,2,52,5,40,4.88,4.85,4.68,5
21403268,155016460,4,Algueiro-Mem Martins,Sintra,38.796020,-9.334680,Entire rental unit,Entire home/apt,6,1,3,5,64,1,16,4.63,4.69,4.44,4.13
21405261,155090194,1,Misericrdia,Lisboa,38.714390,-9.148330,Entire rental unit,Entire home/apt,6,1,2,4,91,2,33,4.82,4.7,4.88,4.88
21406106,155080806,2,Santa Maria Maior,Lisboa,38.710050,-9.135540,Entire serviced apartment,Entire home/apt,5,1,2,4,136,1,3,5,4.67,5,5
21407976,104083974,73,Campo de Ourique,Lisboa,38.719800,-9.158530,Entire rental unit,Entire home/apt,4,1,2,3,57,2,4,4.25,5,5,4.25
21411083,30866411,11,So Vicente,Lisboa,38.719150,-9.131780,Entire rental unit,Entire home/apt,4,1,1,1,54,1,233,4.9,4.96,4.74,4.93
21412226,18645780,1,Lumiar,Lisboa,38.773100,-9.154670,Entire rental unit,Entire home/apt,6,1,2,3,85,3,11,5,5,5,4.91
21415791,3753184,10,Estrela,Lisboa,38.714250,-9.155580,Entire rental unit,Entire home/apt,3,1,1,2,62,3,187,4.88,4.87,4.92,4.8
21417642,13891550,15,Ericeira,Mafra,38.972350,-9.415820,Entire rental unit,Entire home/apt,6,1,2,5,99,2,24,4.83,4.79,4.75,4.71
21419402,154344674,8,Misericrdia,Lisboa,38.715660,-9.152260,Entire residential home,Entire home/apt,2,1,0,1,31,2,84,4.73,4.79,4.93,4.77
21421458,155249798,8,Misericrdia,Lisboa,38.711850,-9.153170,Entire rental unit,Entire home/apt,4,1,1,1,120,1,1,5,5,5,5
21422234,155249798,8,Misericrdia,Lisboa,38.711850,-9.153170,Entire rental unit,Entire home/apt,4,1,1,1,400,1,1,5,5,5,5
21422725,155249798,8,Misericrdia,Lisboa,38.711850,-9.153170,Entire rental unit,Entire home/apt,4,1,1,1,140,1,1,5,5,5,5
21424569,10445805,3,Cascais e Estoril,Cascais,38.704290,-9.400040,Entire rental unit,Entire home/apt,3,1,0,2,52,5,43,4.74,4.72,4.74,4.86
21425588,91464804,10,Misericrdia,Lisboa,38.710890,-9.144270,Entire rental unit,Entire home/apt,6,2,2,4,120,3,18,4.69,4.81,4.88,4.94
21426175,676330,9,Estrela,Lisboa,38.709220,-9.155850,Entire rental unit,Entire home/apt,4,1,2,2,89,4,75,4.97,4.92,4.96,4.91
21431318,56509165,1,Parque das Naes,Lisboa,38.790190,-9.097480,Entire rental unit,Entire home/apt,2,1,1,1,40,4,40,4.95,4.95,4.88,4.55
21431479,143195407,3,Olivais,Lisboa,38.765270,-9.123380,Private room in rental unit,Private room,1,1,3,3,25,1,382,4.86,4.92,4.83,4.85
21431707,155354572,2,Misericrdia,Lisboa,38.711000,-9.143340,Entire rental unit,Entire home/apt,5,1,2,4,81,2,103,4.62,4.86,4.76,4.96
21432739,36948366,10,Santa Maria Maior,Lisboa,38.715060,-9.140620,Room in serviced apartment,Hotel room,2,1,1,1,76,1,2,4.5,4.5,4.5,5
21433481,34827624,42,Santa Maria Maior,Lisboa,38.709370,-9.132440,Entire rental unit,Entire home/apt,2,1,0,1,127,1,31,4.97,5,4.94,5
21434465,7347848,5,Santa Maria Maior,Lisboa,38.719230,-9.135950,Private room in rental unit,Private room,2,1,1,1,30,1,86,4.74,4.89,4.71,4.59
21447685,33435778,10,Misericrdia,Lisboa,38.711060,-9.147760,Entire rental unit,Entire home/apt,5,1,2,3,81,2,109,4.72,4.84,4.86,4.91
21451914,9108607,3,Estrela,Lisboa,38.710370,-9.153390,Private room in rental unit,Private room,2,1,1,1,26,2,125,4.8,4.86,4.71,4.93
21456970,155771149,1,Santo Antnio,Lisboa,38.719820,-9.143400,Entire rental unit,Entire home/apt,5,1,2,3,41,3,121,4.88,4.95,4.97,4.91
21457078,23425485,6,Misericrdia,Lisboa,38.711430,-9.144910,Entire rental unit,Entire home/apt,3,1,0,1,68,1,3,3,3.33,3,4.33
21466185,153143734,3,Ericeira,Mafra,38.963280,-9.394300,Private room in guesthouse,Private room,3,1,1,2,26,2,4,5,5,5,5
21467040,153143734,3,Ericeira,Mafra,38.963280,-9.394240,Private room in guesthouse,Private room,2,2,1,1,31,2,3,5,5,5,4.5
21468041,155891908,1,Santa Maria Maior,Lisboa,38.711030,-9.130030,Entire rental unit,Entire home/apt,5,1,2,2,160,3,15,5,5,5,5
21469452,90912659,3,Misericrdia,Lisboa,38.711910,-9.143720,Entire rental unit,Entire home/apt,4,1,1,2,80,2,178,4.93,4.94,4.88,4.96
21473244,154368690,2,So Joo das Lampas e Terrugem,Sintra,38.844430,-9.434420,Entire residential home,Entire home/apt,5,1,3,3,74,2,24,4.58,4.75,4.63,4.71
21475161,90912659,3,Misericrdia,Lisboa,38.711910,-9.143720,Entire rental unit,Entire home/apt,2,1,1,1,75,2,122,4.93,4.99,4.98,4.98
21480804,154461838,1,Arroios,Lisboa,38.733100,-9.140320,Entire rental unit,Entire home/apt,3,1,1,1,70,3,47,4.91,4.89,4.96,4.65
21480862,125742566,11,So Vicente,Lisboa,38.718730,-9.126820,Private room in rental unit,Private room,2,1,1,1,22,1,122,4.8,4.85,4.57,4.68
21484931,16502092,2,Parque das Naes,Lisboa,38.780280,-9.094620,Entire rental unit,Entire home/apt,4,2,2,2,199,5,1,4,5,5,3
21485355,82370796,1,Ajuda,Lisboa,38.709340,-9.199520,Entire loft,Entire home/apt,3,1,2,4,50,3,22,4.86,4.86,4.76,4.38
21495815,132445815,21,Arroios,Lisboa,38.733430,-9.134360,Entire rental unit,Entire home/apt,2,1,1,1,51,2,92,4.74,4.88,4.86,4.58
21498024,129616007,13,Santa Maria Maior,Lisboa,38.713110,-9.135340,Entire rental unit,Entire home/apt,2,1,1,1,43,4,7,4.57,5,4.43,4.86
21498047,129616007,13,Santa Maria Maior,Lisboa,38.713080,-9.135350,Entire rental unit,Entire home/apt,2,1,1,1,59,4,14,4.43,4.64,4.29,4.79
21498780,4827358,14,So Vicente,Lisboa,38.714740,-9.129740,Entire serviced apartment,Entire home/apt,4,1,1,1,42,1,34,3.97,4.29,4.15,4.5
21499340,4827358,14,So Vicente,Lisboa,38.713840,-9.130580,Entire serviced apartment,Entire home/apt,2,1,0,1,35,1,25,3.8,4.44,4.52,4.84
21499529,4827358,14,So Vicente,Lisboa,38.715390,-9.129290,Entire serviced apartment,Entire home/apt,4,1,1,1,42,1,22,4.23,4.64,4.64,4.91
21499678,4827358,14,So Vicente,Lisboa,38.714710,-9.128760,Entire serviced apartment,Entire home/apt,2,1,0,1,40,1,32,4.44,4.53,4.56,4.78
21502573,156227071,1,Parque das Naes,Lisboa,38.780550,-9.096280,Entire rental unit,Entire home/apt,2,1,1,1,53,2,37,4.78,4.89,4.86,4.84
21502874,418296,1,Misericrdia,Lisboa,38.711230,-9.148010,Entire rental unit,Entire home/apt,4,1,1,2,65,3,84,4.93,4.95,4.86,4.94
21502945,12944501,1,Carcavelos e Parede,Cascais,38.701700,-9.362430,Entire residential home,Entire home/apt,4,1,2,3,89,2,20,5,5,4.95,4.8
21503964,156240750,1,Santa Maria Maior,Lisboa,38.717350,-9.134360,Entire rental unit,Entire home/apt,7,2,3,4,70,2,35,4.23,4.6,4.34,4.51
21504055,156111006,1,Misericrdia,Lisboa,38.710530,-9.150490,Entire rental unit,Entire home/apt,2,1,1,1,65,3,1,5,5,5,5
21510142,150414336,1,Cardosas,Arruda Dos Vinhos,38.976310,-9.038440,Entire residential home,Entire home/apt,15,3,5,11,287,2,48,4.9,4.81,4.73,4.71
21513511,136891710,1,Campo de Ourique,Lisboa,38.717420,-9.169930,Entire rental unit,Entire home/apt,2,1,1,1,70,3,19,4.84,5,4.95,4.63
21514614,52570650,19,Arroios,Lisboa,38.725340,-9.132490,Entire rental unit,Entire home/apt,2,1,1,1,51,6,83,4.72,4.82,4.9,4.7
21516843,77788474,4,Santa Maria Maior,Lisboa,38.712380,-9.131700,Entire rental unit,Entire home/apt,4,1,3,3,70,3,27,4.44,4.41,4.48,4.89
21517119,36136615,1,Arroios,Lisboa,38.723340,-9.133890,Entire rental unit,Entire home/apt,4,1,0,1,50,1,82,4.94,4.95,4.95,4.82
21523573,156417604,1,So Vicente,Lisboa,38.715150,-9.131270,Entire rental unit,Entire home/apt,8,2,3,4,88,3,89,4.57,4.8,4.51,4.83
21527181,151917202,4,Misericrdia,Lisboa,38.714680,-9.143030,Entire rental unit,Entire home/apt,4,1,2,3,66,3,148,4.95,4.97,4.97,4.95
21534669,63744544,5,Alvalade,Lisboa,38.746250,-9.147100,Private room in rental unit,Private room,2,2,1,2,32,2,51,4.65,4.76,4.69,4.55
21535083,77788474,4,Santa Maria Maior,Lisboa,38.713740,-9.131070,Entire rental unit,Entire home/apt,4,1,2,2,65,3,31,4.03,4.52,4.29,4.74
21535561,63744544,5,Avenidas Novas,Lisboa,38.744600,-9.146050,Entire rental unit,Entire home/apt,12,2,4,7,120,3,13,4.69,4.85,5,4.85
21537902,95764105,1,Santo Antnio,Lisboa,38.716360,-9.150120,Entire rental unit,Entire home/apt,4,1,1,1,103,3,53,4.79,4.9,4.92,4.96
21538641,46144549,1,Parque das Naes,Lisboa,38.773700,-9.103400,Private room in rental unit,Private room,2,1,1,1,80,1,5,5,5,5,5
21545409,36169642,1,So Domingos de Benfica,Lisboa,38.744540,-9.177880,Private room in rental unit,Private room,2,1,1,1,19,1,27,4.52,4.48,4.44,4.48
21545646,15826725,34,Arroios,Lisboa,38.728520,-9.134530,Entire rental unit,Entire home/apt,4,1,1,2,51,2,112,4.54,4.66,4.68,4.63
21555752,156739517,1,Colares,Sintra,38.794430,-9.452840,Entire guest suite,Entire home/apt,2,1,1,1,45,2,554,4.91,4.96,4.99,4.74
21557185,686401,1,So Vicente,Lisboa,38.717838,-9.123409,Entire rental unit,Entire home/apt,6,1,2,5,72,1,167,4.84,4.93,4.83,4.7
21559536,8983260,2,Colares,Sintra,38.814650,-9.470360,Entire guesthouse,Entire home/apt,4,1,0,2,54,5,49,4.57,4.73,4.49,4.67
21559823,156772411,1,Belm,Lisboa,38.699030,-9.223910,Entire rental unit,Entire home/apt,8,2,3,5,66,2,28,4.82,4.79,4.96,4.71
21563675,5691663,76,Misericrdia,Lisboa,38.709870,-9.149850,Entire rental unit,Entire home/apt,4,1,2,3,63,2,167,4.84,4.9,4.86,4.77
21573035,156882925,1,Santa Maria Maior,Lisboa,38.708310,-9.137920,Entire rental unit,Entire home/apt,6,2,2,4,105,3,71,4.68,4.86,4.82,5
21575027,75414871,4,Avenidas Novas,Lisboa,38.736430,-9.145460,Entire rental unit,Entire home/apt,4,1,1,2,80,2,68,5,4.97,4.96,4.91
21581600,119365508,1,Misericrdia,Lisboa,38.709900,-9.145750,Entire rental unit,Entire home/apt,4,1,1,2,70,1,7,5,5,4.83,4.83
21586100,27546271,7,Estrela,Lisboa,38.707490,-9.157420,Entire rental unit,Entire home/apt,3,1,1,2,52,3,49,4.71,4.8,4.73,4.84
21592078,94394620,2,Areeiro,Lisboa,38.742400,-9.136580,Entire rental unit,Entire home/apt,4,1,2,3,55,2,84,4.92,4.95,4.9,4.88
21596333,56569290,3,Alcntara,Lisboa,38.699650,-9.191360,Private room in rental unit,Private room,2,1,1,1,60,2,39,4.87,4.95,4.97,4.59
21601493,56981626,6,Ericeira,Mafra,38.968120,-9.418300,Entire rental unit,Entire home/apt,3,1,1,3,65,3,25,5,4.88,5,4.96
21601951,99935740,2,Olivais,Lisboa,38.762440,-9.114540,Private room in rental unit,Private room,2,1,1,1,30,3,26,4.6,4.8,4.52,4.96
21605458,138775875,3,Parque das Naes,Lisboa,38.755090,-9.094310,Boat,Entire home/apt,6,2,3,3,45,2,43,4.95,4.98,5,4.81
21605519,157141527,17,Santa Maria Maior,Lisboa,38.709900,-9.134440,Entire rental unit,Entire home/apt,6,1,2,2,111,2,142,4.99,5,4.93,4.98
21606728,24039534,13,Santo Antnio,Lisboa,38.715930,-9.146430,Entire rental unit,Entire home/apt,4,2,2,2,110,3,35,4.91,4.97,5,4.97
21615976,2122681,1,Cascais e Estoril,Cascais,38.703940,-9.429630,Entire rental unit,Entire home/apt,4,1,1,2,70,3,6,5,5,5,4.83
21618065,37790280,2,Mafra,Mafra,38.974070,-9.320550,Entire residential home,Entire home/apt,3,1,1,1,69,2,6,5,5,5,5
21619159,71695122,1,Turcifal,Torres Vedras,39.019370,-9.238640,Entire villa,Entire home/apt,6,3,3,4,100,3,14,4.85,4.77,4.77,4.69
21619457,56981626,6,Ericeira,Mafra,38.969820,-9.418310,Entire rental unit,Entire home/apt,3,1,1,1,70,2,43,4.95,4.98,4.98,4.95
21621689,3753184,10,Estrela,Lisboa,38.714000,-9.155420,Entire rental unit,Entire home/apt,2,1,1,1,89,3,201,4.89,4.92,4.91,4.78
21623014,156649421,1,So Vicente,Lisboa,38.714570,-9.128820,Dome house,Entire home/apt,5,1,2,5,49,27,85,4.71,4.86,4.82,4.87
21628424,157360315,1,So Joo das Lampas e Terrugem,Sintra,38.850300,-9.450500,Entire residential home,Entire home/apt,6,1,2,2,85,4,53,4.74,4.81,4.77,4.74
21631833,17125483,25,Santa Maria Maior,Lisboa,38.712210,-9.132130,Entire rental unit,Entire home/apt,2,1,1,1,78,2,182,4.74,4.9,4.81,4.92
21639961,157476269,2,Falagueira-Venda Nova,Amadora,38.755190,-9.209580,Entire residential home,Entire home/apt,5,2,3,3,51,2,82,4.82,4.84,4.8,4.36
21645485,69768627,7,Arroios,Lisboa,38.726030,-9.134960,Entire rental unit,Entire home/apt,10,2,5,5,135,2,60,4.75,4.85,4.72,4.73
21646688,157347394,4,Santo Antnio,Lisboa,38.720060,-9.145080,Entire rental unit,Entire home/apt,3,1,1,1,120,2,8,5,5,5,5
21647667,24849484,5,Misericrdia,Lisboa,38.711040,-9.149200,Entire rental unit,Entire home/apt,4,1,1,1,45,1,141,4.76,4.89,4.8,4.92
21648912,11867196,3,Misericrdia,Lisboa,38.713410,-9.144040,Entire rental unit,Entire home/apt,6,2,2,3,85,3,157,4.92,4.96,4.96,4.87
21657961,22192546,69,Santa Maria Maior,Lisboa,38.712190,-9.138850,Entire rental unit,Entire home/apt,4,1,1,2,80,2,5,4.4,4.4,3.4,4.6
21658049,288645011,20,Santa Maria Maior,Lisboa,38.712350,-9.140740,Entire rental unit,Entire home/apt,3,1,1,2,62,2,58,4.65,4.79,4.61,4.93
21659863,128579608,1,Santo Antnio,Lisboa,38.726070,-9.148400,Entire rental unit,Entire home/apt,4,1,1,2,75,2,8,4.88,5,5,5
21661518,2077204,3,Areeiro,Lisboa,38.738930,-9.132310,Private room in rental unit,Private room,2,1,1,1,23,2,55,4.64,4.78,4.78,4.75
21661829,2077204,3,Areeiro,Lisboa,38.738160,-9.132840,Private room in rental unit,Private room,2,1,1,1,28,2,47,4.62,4.85,4.83,4.57
21663770,6945054,1,Cascais e Estoril,Cascais,38.704630,-9.430910,Private room in rental unit,Private room,2,1,1,0,50,2,14,5,5,5,4.64
21675799,156882925,1,Santa Maria Maior,Lisboa,38.711850,-9.142040,Entire rental unit,Entire home/apt,6,1,3,4,104,3,68,4.72,4.79,4.79,4.93
21677059,122087704,6,Algueiro-Mem Martins,Sintra,38.796390,-9.344400,Entire residential home,Entire home/apt,8,4,4,4,179,2,38,4.79,4.87,4.95,4.42
21678896,157809338,7,Carvoeira,Mafra,38.952190,-9.411560,Private room in residential home,Private room,3,0,1,3,25,2,36,4.86,4.69,4.78,4.64
21680154,100361734,2,Santa Maria Maior,Lisboa,38.715540,-9.133370,Entire rental unit,Entire home/apt,6,1,2,4,79,2,61,4.23,4.56,4.43,4.48
21680518,107015823,4,Belm,Lisboa,38.698750,-9.198980,Entire rental unit,Entire home/apt,4,1,1,2,50,4,62,4.65,4.79,4.82,4.85
21680687,157809338,7,Carvoeira,Mafra,38.947630,-9.410470,Shared room in guesthouse,Shared room,2,2,1,2,25,2,21,4.9,4.95,4.95,4.86
21693523,23548845,1,Misericrdia,Lisboa,38.714620,-9.150140,Entire rental unit,Entire home/apt,4,1,1,2,29,28,102,4.73,4.84,4.91,4.82
21694477,22066144,1,Marvila,Lisboa,38.746690,-9.120590,Private room in rental unit,Private room,4,1,1,3,25,1,94,4.45,4.84,4.71,4.59
21694724,157936297,3,Misericrdia,Lisboa,38.715220,-9.145740,Entire rental unit,Entire home/apt,2,1,1,1,55,2,36,4.57,4.71,4.94,4.69
21696902,157809338,7,Carvoeira,Mafra,38.946980,-9.410050,Shared room in residential home,Shared room,3,2,1,0,20,2,36,4.83,4.86,4.89,4.74
21698791,157964933,2,Misericrdia,Lisboa,38.711350,-9.148550,Casa particular,Entire home/apt,10,3,5,10,234,2,133,4.89,4.89,4.98,4.9
21707044,8046399,35,Misericrdia,Lisboa,38.707660,-9.142070,Entire rental unit,Entire home/apt,6,2,2,4,129,2,105,4.9,4.95,4.9,4.96
21707175,157837517,3,Misericrdia,Lisboa,38.710930,-9.153480,Entire rental unit,Entire home/apt,11,3,5,10,191,2,97,4.92,4.96,4.95,4.94
21708015,8046399,35,Santa Maria Maior,Lisboa,38.708670,-9.142170,Entire rental unit,Entire home/apt,8,3,3,4,208,3,115,4.97,4.98,4.95,4.96
21708413,135348744,2,Misericrdia,Lisboa,38.708050,-9.142720,Room in serviced apartment,Hotel room,6,2,2,3,445,1,4,5,5,4.75,5
21708855,14317794,28,Santo Antnio,Lisboa,38.716960,-9.151100,Entire serviced apartment,Entire home/apt,3,1,1,0,65,3,36,4.69,4.83,4.72,4.92
21709150,3953109,531,Santa Maria Maior,Lisboa,38.714740,-9.141530,Entire rental unit,Entire home/apt,3,1,1,2,126,2,12,4.08,4.5,4,4.58
21709270,158047212,1,Misericrdia,Lisboa,38.712440,-9.147540,Entire rental unit,Entire home/apt,4,1,1,2,44,2,84,4.21,4.45,4.4,4.74
21720833,152067692,5,Misericrdia,Lisboa,38.712250,-9.149030,Entire rental unit,Entire home/apt,4,1,1,2,70,2,44,4.91,4.95,4.91,4.84
21723908,158188225,1,Misericrdia,Lisboa,38.709400,-9.147190,Entire loft,Entire home/apt,4,1,2,2,63,3,174,4.91,4.95,4.93,4.97
21734146,158281606,1,Alvalade,Lisboa,38.749540,-9.147720,Private room in rental unit,Private room,2,1,1,2,40,2,21,4.71,4.76,4.62,4.48
21737017,154316158,1,Arroios,Lisboa,38.731130,-9.137070,Entire rental unit,Entire home/apt,4,1,1,2,60,3,1,5,5,5,4
21745416,158404598,1,Estrela,Lisboa,38.706510,-9.162930,Entire rental unit,Entire home/apt,4,1,2,3,60,1,11,5,5,5,4.6
21748761,158439015,2,Santo Antnio,Lisboa,38.721120,-9.147350,Entire rental unit,Entire home/apt,5,1,2,3,75,2,96,4.65,4.79,4.65,4.91
21750740,157809338,7,Carvoeira,Mafra,38.947788,-9.410613,Private room in residential home,Private room,6,2,1,4,25,2,22,5,4.73,4.86,4.77
21751739,90050447,2,Alvalade,Lisboa,38.754430,-9.150230,Private room in rental unit,Private room,2,3,1,2,23,6,2,4.5,5,4,5
21759439,118730201,1,Alverca do Ribatejo e Sobralinho,Vila Franca De Xira,38.906010,-9.057640,Entire residential home,Entire home/apt,10,5,5,6,300,3,4,5,5,5,4.5
21759640,34827624,42,Santa Maria Maior,Lisboa,38.709650,-9.132780,Entire rental unit,Entire home/apt,2,1,1,1,127,1,28,4.75,4.86,4.75,4.96
21761954,26491294,4,Santa Maria Maior,Lisboa,38.711030,-9.132770,Entire rental unit,Entire home/apt,2,1,1,1,40,2,70,4.46,4.82,4.38,4.91
21763433,12558565,4,Estrela,Lisboa,38.705600,-9.160860,Entire rental unit,Entire home/apt,4,1,2,3,51,4,133,4.97,4.95,4.98,4.87
21765634,38897929,1,Campo de Ourique,Lisboa,38.718690,-9.160030,Entire rental unit,Entire home/apt,6,1,1,6,79,3,28,4.74,4.85,4.81,4.85
21766650,99935740,2,Olivais,Lisboa,38.762830,-9.114760,Private room in rental unit,Private room,1,1,1,1,23,4,25,4.7,4.91,4.7,4.87
21767197,122087704,6,Algueiro-Mem Martins,Sintra,38.798640,-9.344510,Private room in residential home,Private room,2,1,1,1,99,2,7,5,5,5,4.71
21777949,9427523,4,Santa Maria Maior,Lisboa,38.716820,-9.134350,Entire rental unit,Entire home/apt,2,1,0,1,40,1,62,4.62,4.77,4.73,4.66
21780070,158699509,1,Penha de Frana,Lisboa,38.733440,-9.128420,Entire rental unit,Entire home/apt,6,1,2,2,100,1,1,4,5,5,5
21781698,78869162,4,Misericrdia,Lisboa,38.707600,-9.144770,Entire rental unit,Entire home/apt,8,2,3,3,180,3,53,4.85,4.89,4.81,4.83
21793945,158818037,1,Cacm e So Marcos,Sintra,38.761240,-9.299350,Entire rental unit,Entire home/apt,4,1,2,2,75,3,10,4.67,4.78,4.78,4.22
21794729,52563192,1,So Vicente,Lisboa,38.714660,-9.128560,Private room in rental unit,Private room,2,1,1,1,30,2,50,4.98,4.96,4.98,4.98
21795239,158827732,1,Avenidas Novas,Lisboa,38.731230,-9.150510,Entire residential home,Entire home/apt,4,1,1,1,50,3,31,4.48,4.58,4.84,4.81
21795910,93283117,2,Benfica,Lisboa,38.755230,-9.199890,Private room in condominium (condo),Private room,2,1,1,1,23,5,2,5,5,5,5
